Zip_Code,Station_ID,Station_Name,Station_Type,County,CWI,Events
55082,109686,109686,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=109686,1
55082,109746,109746,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=109746,1
55082,133454,133454,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=133454,1
55082,133494,,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=133494,1
55082,133513,133513,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=133513,1
55082,142359,142359,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=142359,1
55082,162992,162992,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=162992,1
55082,182989,182989,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=182989,1
55082,404262,404262,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=404262,1
55082,404290,404290,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=404290,1
55082,406163,406163,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=406163,10
55082,415693,415693,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=415693,1
55082,418709,418709,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=418709,1
55082,418778,418778,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=418778,1
55082,423295,423295,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=423295,1
55082,424150,,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=424150,1
55082,426367,,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=426367,1
55082,431241,,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=431241,1
55082,435071,,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=435071,1
55082,435077,435077,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=435077,1
55082,435235,435235,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=435235,1
55082,436635,436635,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=436635,1
55082,440579,440579,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=440579,1
55082,440595,440595,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=440595,1
55082,440597,440597,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=440597,1
55082,447178,447178,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=447178,1
55082,447238,Old ambient identifier 6002,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=447238,1
55082,447251,447251,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=447251,1
55082,448325,448325,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=448325,1
55082,453254,453254,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=453254,1
55082,453270,453270,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=453270,1
55082,464668,464668,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=464668,10
55082,479662,479662,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=479662,11
55082,484941,MW-1JL,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=484941,0
55082,526953,526953,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=526953,1
55082,539271,539271,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=539271,11
55082,622234,622234,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=622234,1
55082,641236,641236,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=641236,11
55082,656702,656702,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=656702,1
55082,658983,Ahn,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=658983,6
55082,707094,707094,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=707094,2
55082,783301,783301,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=783301,5
55087,427118,427118,Well,Rice,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=427118,2
55088,119555,119555,Well,Rice,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=119555,2
55088,410914,410914,Well,Rice,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=410914,2
55088,451188,451188,Well,Scott,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=451188,1
55089,408206,408206,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=408206,1
55089,573754,573754,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=573754,1
55092,102913,102913,Well,Anoka,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=102913,1
55092,195894,,Well,Anoka,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=195894,1
55092,271829,MW-4,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271829,25
55092,271830,MW-3,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271830,48
55092,271831,MW-5,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271831,48
55092,271832,Office Well,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271832,47
55092,455239,455239,Well,Anoka,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=455239,1
55092,462726,MW-1A,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=462726,47
55092,462727,MW-6,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=462727,48
55092,462728,MW-2A,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=462728,33
55092,462729,MW-7,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=462729,15
55092,493039,MW-8,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=493039,48
55092,637774,637774,Well,Chisago,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=637774,13
55092,786975,786975,Well,Anoka,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=786975,4
55104,470482,470482,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=470482,5
55104,525955,525955,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=525955,3
55104,569724,569724,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=569724,3
55104,608318,608318,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=608318,2
55105,428276,MW-1,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=428276,0
55105,428278,MW-2,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=428278,0
55105,428279,MW-3,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=428279,0
55105,428280,MW-4,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=428280,0
55105,457409,MW-11,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=457409,0
55105,476804,MW-6,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=476804,0
55105,506423,RW-1,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=506423,0
55105,646135,MW-12,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=646135,0
55106,257843,257843,Well,Ramsey,NA,1
55106,424921,424921,Well,Ramsey,NA,1
55106,501657,501657,Well,Ramsey,NA,5
55106,547870,547870,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=547870,1
55106,547874,547874,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=547874,3
55106,547875,547875,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=547875,3
55106,547878,547878,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=547878,4
55106,553102,MW-4,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=553102,8
55106,557591,MW-6,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=557591,4
55106,735107,MW-9,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=735107,1
55106,735108,MW-D,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=735108,1
55110,182149,182149,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=182149,1
55110,418745,418745,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=418745,1
55110,532367,532367,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=532367,12
55110,551564,DNR obwell 62044,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=551564,2
55110,576213,576213,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=576213,3
55112,126060,126060,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=126060,1
55112,522934,522934,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=522934,5
55112,MNPCAP18073,MNPCAP18073,Well,Ramsey,NA,1
55113,206841,206841,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=206841,1
55113,243149,243149,Well,Ramsey,NA,1
55115,H152847_001,H152847_001,,Washington,NA,2
55116,457410,MW-9,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=457410,0
55117,130933,,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=130933,1
55119,112326,112326,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=112326,1
55119,122019,122019,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122019,1
55119,133503,133503,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=133503,1
55119,156389,156389,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=156389,1
55119,269198,269198,Well,Ramsey,NA,3
55119,401863,401863,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=401863,1
55119,401868,401868,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=401868,1
55119,406159,406159,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=406159,1
55119,427872,427872,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=427872,1
55119,447196,447196,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=447196,1
55119,506893,506893,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=506893,5
55119,511738,511738,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=511738,1
55119,518810,518810,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=518810,1
55119,522274,Old ambient identifier 1030,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=522274,2
55119,547868,547868,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=547868,3
55119,553099,MW-1A,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=553099,8
55119,553100,MW-2,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=553100,5
55119,553101,MW-3,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=553101,1
55119,557549,MW-5,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=557549,5
55119,558479,558479,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=558479,1
55119,591628,MW-7,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=591628,4
55119,591629,MW-8,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=591629,5
55119,699704,699704,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699704,2
55119,699705,699705,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699705,3
55119,699706,699706,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699706,2
55119,699707,699707,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699707,6
55119,699708,699708,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699708,2
55119,699709,699709,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699709,4
55119,699710,699710,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699710,3
55119,699711,699711,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699711,6
55119,699712,699712,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699712,4
55119,699713,699713,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699713,3
55119,761596,DNR obwell 62050,Well,Ramsey,NA,0
55119,767633,DNR obwell 62051,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=767633,7
55120,128709,128709,Well,Dakota,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=128709,1
55120,194196,194196,Well,Dakota,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194196,1
55120,404360,404360,Well,Dakota,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=404360,1
55120,575933,575933,Well,Dakota,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=575933,2
55123,207256,207256,Well,Dakota,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=207256,1
55125,664380,664380,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=664380,3
55126,151708,151708,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=151708,1
55126,151745,151745,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=151745,1
55126,464561,464561,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=464561,1
55126,699638,Old ambient identifier 1070,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=699638,5
55126,755565,755565,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=755565,4
55126,755572,755572,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=755572,4
55126,755573,755573,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=755573,2
55126,755600,755600,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=755600,4
55127,107037,107037,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=107037,1
55127,131239,131239,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=131239,1
55127,173931,173931,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=173931,1
55127,195632,195632,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=195632,1
55127,269197,269197,Well,Ramsey,NA,8
55127,269221,Old ambient identifier 8179,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=269221,1
55127,449164,449164,Well,Ramsey,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=449164,1
55127,462041,462041,Well,Ramsey,NA,3
55128,134754,Hansen,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=134754,1
55128,257330,257330,Well,Washington,NA,1
55128,257337,257337,Well,Washington,NA,1
55128,257972,Raleigh,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=257972,1
55128,270045,270045,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=270045,1
55128,409680,409680,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409680,1
55128,409697,409697,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409697,1
55128,413692,,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=413692,1
55128,421241,421241,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=421241,1
55128,429681,429681,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=429681,1
55128,570405,570405,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=570405,3
55128,575148,Lessard,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=575148,1
55128,686253,686253,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=686253,3
55128,82W01045,82W01045,Well,Washington,NA,1
55128,82W01046,82W01046,Well,Washington,NA,1
55128,82W01202,82W01202,Well,Washington,NA,1
55128,82W020112,82W020112,Well,Washington,NA,1
55128,82W020113,82W020113,Well,Washington,NA,1
55129,109712,109712,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=109712,1
55129,110407,110407,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=110407,1
55129,121062,121062,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=121062,1
55129,121079,121079,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=121079,1
55129,121091,121091,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=121091,1
55129,133517,133517,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=133517,1
55129,133525,133525,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=133525,1
55129,142340,142340,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=142340,1
55129,142362,142362,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=142362,1
55129,142379,142379,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=142379,1
55129,142454,142454,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=142454,1
55129,151763,151763,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=151763,1
55129,156439,156439,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=156439,1
55129,159479,159479,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=159479,1
55129,159493,159493,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=159493,1
55129,162131,162131,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=162131,1
55129,162959,162959,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=162959,1
55129,170790,170790,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=170790,1
55129,177053,177053,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=177053,1
55129,182972,182972,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=182972,1
55129,194165,194165,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194165,1
55129,194215,194215,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194215,1
55129,194222,194222,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194222,1
55129,194270,194270,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194270,1
55129,195609,195609,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=195609,1
55129,195742,195742,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=195742,1
55129,198292,198292,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=198292,1
55129,233142,233142,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=233142,1
55129,257202,257202,Well,Washington,NA,1
55129,257238,257238,Well,Washington,NA,1
55129,257239,257239,Well,Washington,NA,1
55129,257240,257240,Well,Washington,NA,1
55129,257241,257241,Well,Washington,NA,1
55129,257242,257242,Well,Washington,NA,1
55129,257243,257243,Well,Washington,NA,1
55129,257244,257244,Well,Washington,NA,1
55129,257245,257245,Well,Washington,NA,1
55129,257246,257246,Well,Washington,NA,1
55129,257247,257247,Well,Washington,NA,1
55129,257248,257248,Well,Washington,NA,1
55129,257249,257249,Well,Washington,NA,1
55129,257782,257782,Well,Washington,NA,1
55129,257844,257844,Well,Washington,NA,1
55129,257850,257850,Well,Washington,NA,1
55129,257852,257852,Well,Washington,NA,1
55129,257854,257854,Well,Washington,NA,1
55129,257855,257855,Well,Washington,NA,1
55129,257856,257856,Well,Washington,NA,1
55129,257857,257857,Well,Washington,NA,1
55129,257858,257858,Well,Washington,NA,1
55129,257859,257859,Well,Washington,NA,2
55129,257860,257860,Well,Washington,NA,1
55129,257866,257866,Well,Washington,NA,1
55129,257870,257870,Well,Washington,NA,1
55129,402555,402555,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=402555,1
55129,404110,404110,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=404110,1
55129,406200,406200,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=406200,1
55129,408157,408157,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=408157,1
55129,408169,408169,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=408169,1
55129,408242,408242,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=408242,1
55129,412353,412353,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=412353,1
55129,415694,415694,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=415694,1
55129,418557,418557,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=418557,1
55129,419832,419832,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=419832,1
55129,420601,420601,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=420601,1
55129,421718,421718,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=421718,1
55129,423307,423307,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=423307,1
55129,424105,424105,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=424105,1
55129,424117,424117,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=424117,1
55129,426958,426958,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=426958,1
55129,427857,427857,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=427857,1
55129,427865,427865,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=427865,4
55129,431226,431226,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=431226,1
55129,431233,431233,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=431233,1
55129,435070,435070,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=435070,11
55129,435078,435078,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=435078,1
55129,437881,437881,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=437881,2
55129,440551,440551,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=440551,1
55129,440558,440558,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=440558,1
55129,440575,440575,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=440575,1
55129,440580,440580,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=440580,1
55129,440598,440598,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=440598,1
55129,442157,442157,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=442157,1
55129,444825,444825,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=444825,1
55129,447247,447247,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=447247,1
55129,447271,447271,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=447271,1
55129,448702,448702,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=448702,1
55129,450557,450557,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=450557,1
55129,450577,450577,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=450577,1
55129,450614,450614,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=450614,1
55129,450977,450977,Well,Washington,NA,1
55129,453234,453234,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=453234,1
55129,457685,457685,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=457685,2
55129,470375,470375,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=470375,1
55129,471471,471471,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=471471,2
55129,476662,476662,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=476662,1
55129,479655,479655,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=479655,1
55129,480312,480312,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=480312,1
55129,487531,487531,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=487531,1
55129,493153,493153,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=493153,1
55129,493159,493159,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=493159,1
55129,493187,493187,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=493187,1
55129,497452,497452,Well,Washington,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=497452,1
